sale_id,date,store_id,store_name,product_id,product_name,category,quantity,unit_price,unit_cost,total_revenue,total_cost,profit
SALE03521,2023-01-04,S001,Downtown,P010,Blender,Home,10,39.99,16.23,399.9,162.3,237.6
SALE03522,2023-09-13,S005,Southmall,P011,Vacuum,Home,4,129.99,57.68,519.96,230.72,289.24
SALE03523,2023-12-31,S002,Westside,P010,Blender,Home,9,39.99,16.23,359.91,146.07,213.84
SALE03524,2023-05-18,S001,Downtown,P002,Headphones,Electronics,7,79.99,32.4,559.93,226.8,333.13
SALE03525,2023-10-07,S004,Eastpark,P015,Olive Oil,Food,10,9.99,5.29,99.9,52.9,47.0
SALE03526,2023-07-07,S003,Northgate,P008,Sneakers,Clothing,1,69.99,29.21,69.99,29.21,40.78
SALE03527,2023-01-20,S005,Southmall,P009,Coffee Maker,Home,10,59.99,29.06,599.9,290.6,309.3
SALE03528,2023-09-05,S005,Southmall,P007,Jacket,Clothing,6,89.99,52.05,539.94,312.3,227.64
SALE03529,2023-02-27,S001,Downtown,P003,Smartwatch,Electronics,10,199.99,91.0,1999.9,910.0,1089.9
SALE03530,2023-09-04,S005,Southmall,P014,Coffee Beans,Food,2,14.99,6.59,29.98,13.18,16.8
SALE03531,2023-03-14,S003,Northgate,P013,Protein Bar,Food,9,2.99,1.21,26.91,10.89,16.02
SALE03532,2023-05-24,S002,Westside,P014,Coffee Beans,Food,8,14.99,6.59,119.92,52.72,67.2
SALE03533,2023-09-22,S005,Southmall,P009,Coffee Maker,Home,2,59.99,29.06,119.98,58.12,61.86
SALE03534,2023-09-25,S004,Eastpark,P010,Blender,Home,10,39.99,16.23,399.9,162.3,237.6
SALE03535,2023-02-15,S002,Westside,P010,Blender,Home,4,39.99,16.23,159.96,64.92,95.04
SALE03536,2023-08-30,S005,Southmall,P015,Olive Oil,Food,2,9.99,5.29,19.98,10.58,9.4
SALE03537,2023-12-17,S002,Westside,P008,Sneakers,Clothing,9,69.99,29.21,629.91,262.89,367.02
SALE03538,2023-10-24,S001,Downtown,P015,Olive Oil,Food,5,9.99,5.29,49.95,26.45,23.5
SALE03539,2023-11-10,S003,Northgate,P007,Jacket,Clothing,1,89.99,52.05,89.99,52.05,37.94
SALE03540,2023-06-25,S002,Westside,P012,Lamp,Home,9,34.99,17.53,314.91,157.77,157.14
SALE03541,2023-01-06,S001,Downtown,P001,Laptop,Electronics,8,899.99,475.09,7199.92,3800.72,3399.2
SALE03542,2023-08-21,S004,Eastpark,P006,Jeans,Clothing,9,49.99,26.76,449.91,240.84,209.07
SALE03543,2023-08-29,S001,Downtown,P008,Sneakers,Clothing,10,69.99,29.21,699.9,292.1,407.8
SALE03544,2023-06-19,S002,Westside,P003,Smartwatch,Electronics,7,199.99,91.0,1399.93,637.0,762.93
SALE03545,2023-06-30,S003,Northgate,P007,Jacket,Clothing,5,89.99,52.05,449.95,260.25,189.7
SALE03546,2023-05-29,S002,Westside,P003,Smartwatch,Electronics,3,199.99,91.0,599.97,273.0,326.97
SALE03547,2023-01-19,S005,Southmall,P011,Vacuum,Home,10,129.99,57.68,1299.9,576.8,723.1
SALE03548,2023-06-05,S001,Downtown,P006,Jeans,Clothing,10,49.99,26.76,499.9,267.6,232.3
SALE03549,2023-05-14,S004,Eastpark,P003,Smartwatch,Electronics,1,199.99,91.0,199.99,91.0,108.99
SALE03550,2023-11-19,S005,Southmall,P002,Headphones,Electronics,8,79.99,32.4,639.92,259.2,380.72
SALE03551,2023-10-24,S003,Northgate,P010,Blender,Home,3,39.99,16.23,119.97,48.69,71.28
SALE03552,2023-10-21,S002,Westside,P009,Coffee Maker,Home,1,59.99,29.06,59.99,29.06,30.93
SALE03553,2023-12-03,S003,Northgate,P012,Lamp,Home,5,34.99,17.53,174.95,87.65,87.3
SALE03554,2023-11-16,S004,Eastpark,P016,Granola,Food,1,6.99,3.56,6.99,3.56,3.43
SALE03555,2023-05-27,S005,Southmall,P003,Smartwatch,Electronics,8,199.99,91.0,1599.92,728.0,871.92
SALE03556,2023-02-12,S004,Eastpark,P013,Protein Bar,Food,3,2.99,1.21,8.97,3.63,5.34
SALE03557,2023-09-16,S003,Northgate,P012,Lamp,Home,2,34.99,17.53,69.98,35.06,34.92
SALE03558,2023-05-23,S005,Southmall,P011,Vacuum,Home,5,129.99,57.68,649.95,288.4,361.55
SALE03559,2023-03-09,S004,Eastpark,P005,T-Shirt,Clothing,10,19.99,10.94,199.9,109.4,90.5
SALE03560,2023-05-24,S002,Westside,P006,Jeans,Clothing,5,49.99,26.76,249.95,133.8,116.15
SALE03561,2023-05-12,S002,Westside,P007,Jacket,Clothing,1,89.99,52.05,89.99,52.05,37.94
SALE03562,2023-02-27,S005,Southmall,P016,Granola,Food,10,6.99,3.56,69.9,35.6,34.3
SALE03563,2023-03-31,S002,Westside,P015,Olive Oil,Food,10,9.99,5.29,99.9,52.9,47.0
SALE03564,2023-03-19,S002,Westside,P013,Protein Bar,Food,8,2.99,1.21,23.92,9.68,14.24
SALE03565,2023-07-09,S001,Downtown,P006,Jeans,Clothing,3,49.99,26.76,149.97,80.28,69.69
SALE03566,2023-05-14,S002,Westside,P011,Vacuum,Home,4,129.99,57.68,519.96,230.72,289.24
SALE03567,2023-09-06,S004,Eastpark,P004,Tablet,Electronics,3,449.99,200.08,1349.97,600.24,749.73
SALE03568,2023-09-28,S001,Downtown,P010,Blender,Home,1,39.99,16.23,39.99,16.23,23.76
SALE03569,2023-06-25,S003,Northgate,P007,Jacket,Clothing,2,89.99,52.05,179.98,104.1,75.88
SALE03570,2023-03-16,S003,Northgate,P001,Laptop,Electronics,10,899.99,475.09,8999.9,4750.9,4249.0
SALE03571,2023-03-20,S001,Downtown,P009,Coffee Maker,Home,8,59.99,29.06,479.92,232.48,247.44
SALE03572,2023-07-31,S002,Westside,P002,Headphones,Electronics,7,79.99,32.4,559.93,226.8,333.13
SALE03573,2023-05-02,S002,Westside,P007,Jacket,Clothing,8,89.99,52.05,719.92,416.4,303.52
SALE03574,2023-11-23,S001,Downtown,P002,Headphones,Electronics,3,79.99,32.4,239.97,97.2,142.77
SALE03575,2023-04-18,S002,Westside,P013,Protein Bar,Food,10,2.99,1.21,29.9,12.1,17.8
SALE03576,2023-06-26,S005,Southmall,P012,Lamp,Home,1,34.99,17.53,34.99,17.53,17.46
SALE03577,2023-11-25,S003,Northgate,P012,Lamp,Home,5,34.99,17.53,174.95,87.65,87.3
SALE03578,2023-03-01,S005,Southmall,P015,Olive Oil,Food,1,9.99,5.29,9.99,5.29,4.7
SALE03579,2023-03-27,S003,Northgate,P004,Tablet,Electronics,8,449.99,200.08,3599.92,1600.64,1999.28
SALE03580,2023-07-24,S001,Downtown,P005,T-Shirt,Clothing,8,19.99,10.94,159.92,87.52,72.4
SALE03581,2023-06-04,S003,Northgate,P004,Tablet,Electronics,8,449.99,200.08,3599.92,1600.64,1999.28
SALE03582,2023-09-30,S005,Southmall,P004,Tablet,Electronics,4,449.99,200.08,1799.96,800.32,999.64
SALE03583,2023-07-14,S004,Eastpark,P007,Jacket,Clothing,7,89.99,52.05,629.93,364.35,265.58
SALE03584,2023-08-31,S005,Southmall,P015,Olive Oil,Food,5,9.99,5.29,49.95,26.45,23.5
SALE03585,2023-03-16,S001,Downtown,P013,Protein Bar,Food,9,2.99,1.21,26.91,10.89,16.02
SALE03586,2023-08-11,S002,Westside,P011,Vacuum,Home,1,129.99,57.68,129.99,57.68,72.31
SALE03587,2023-05-28,S003,Northgate,P009,Coffee Maker,Home,8,59.99,29.06,479.92,232.48,247.44
SALE03588,2023-07-15,S001,Downtown,P004,Tablet,Electronics,6,449.99,200.08,2699.94,1200.48,1499.46
SALE03589,2023-09-29,S002,Westside,P004,Tablet,Electronics,1,449.99,200.08,449.99,200.08,249.91
SALE03590,2023-02-19,S002,Westside,P009,Coffee Maker,Home,9,59.99,29.06,539.91,261.54,278.37
SALE03591,2023-11-23,S004,Eastpark,P009,Coffee Maker,Home,6,59.99,29.06,359.94,174.36,185.58
SALE03592,2023-08-10,S004,Eastpark,P012,Lamp,Home,10,34.99,17.53,349.9,175.3,174.6
SALE03593,2023-11-30,S003,Northgate,P010,Blender,Home,5,39.99,16.23,199.95,81.15,118.8
SALE03594,2023-06-21,S002,Westside,P010,Blender,Home,5,39.99,16.23,199.95,81.15,118.8
SALE03595,2023-05-17,S004,Eastpark,P016,Granola,Food,2,6.99,3.56,13.98,7.12,6.86
SALE03596,2023-05-11,S005,Southmall,P009,Coffee Maker,Home,10,59.99,29.06,599.9,290.6,309.3
SALE03597,2023-07-20,S004,Eastpark,P012,Lamp,Home,8,34.99,17.53,279.92,140.24,139.68
SALE03598,2023-12-12,S005,Southmall,P004,Tablet,Electronics,4,449.99,200.08,1799.96,800.32,999.64
SALE03599,2023-12-11,S004,Eastpark,P013,Protein Bar,Food,10,2.99,1.21,29.9,12.1,17.8
SALE03600,2023-04-10,S004,Eastpark,P015,Olive Oil,Food,9,9.99,5.29,89.91,47.61,42.3
SALE03601,2023-06-22,S003,Northgate,P006,Jeans,Clothing,3,49.99,26.76,149.97,80.28,69.69
SALE03602,2023-06-10,S005,Southmall,P011,Vacuum,Home,9,129.99,57.68,1169.91,519.12,650.79
SALE03603,2023-01-06,S003,Northgate,P003,Smartwatch,Electronics,1,199.99,91.0,199.99,91.0,108.99
SALE03604,2023-02-04,S005,Southmall,P006,Jeans,Clothing,1,49.99,26.76,49.99,26.76,23.23
SALE03605,2023-07-30,S004,Eastpark,P001,Laptop,Electronics,2,899.99,475.09,1799.98,950.18,849.8
SALE03606,2023-09-26,S001,Downtown,P005,T-Shirt,Clothing,2,19.99,10.94,39.98,21.88,18.1
SALE03607,2023-12-17,S005,Southmall,P010,Blender,Home,8,39.99,16.23,319.92,129.84,190.08
SALE03608,2023-06-29,S002,Westside,P013,Protein Bar,Food,4,2.99,1.21,11.96,4.84,7.12
SALE03609,2023-05-26,S003,Northgate,P014,Coffee Beans,Food,5,14.99,6.59,74.95,32.95,42.0
SALE03610,2023-04-09,S004,Eastpark,P003,Smartwatch,Electronics,1,199.99,91.0,199.99,91.0,108.99
SALE03611,2023-01-13,S004,Eastpark,P016,Granola,Food,10,6.99,3.56,69.9,35.6,34.3
SALE03612,2023-02-17,S005,Southmall,P008,Sneakers,Clothing,1,69.99,29.21,69.99,29.21,40.78
SALE03613,2023-11-01,S002,Westside,P012,Lamp,Home,4,34.99,17.53,139.96,70.12,69.84
SALE03614,2023-11-03,S003,Northgate,P009,Coffee Maker,Home,2,59.99,29.06,119.98,58.12,61.86
SALE03615,2023-12-29,S003,Northgate,P004,Tablet,Electronics,2,449.99,200.08,899.98,400.16,499.82
SALE03616,2023-02-14,S003,Northgate,P010,Blender,Home,10,39.99,16.23,399.9,162.3,237.6
SALE03617,2023-03-08,S005,Southmall,P014,Coffee Beans,Food,7,14.99,6.59,104.93,46.13,58.8
SALE03618,2023-12-03,S004,Eastpark,P014,Coffee Beans,Food,10,14.99,6.59,149.9,65.9,84.0
SALE03619,2023-04-05,S001,Downtown,P013,Protein Bar,Food,2,2.99,1.21,5.98,2.42,3.56
SALE03620,2023-12-23,S004,Eastpark,P001,Laptop,Electronics,3,899.99,475.09,2699.97,1425.27,1274.7
SALE03621,2023-05-10,S003,Northgate,P009,Coffee Maker,Home,5,59.99,29.06,299.95,145.3,154.65
SALE03622,2023-08-28,S005,Southmall,P013,Protein Bar,Food,2,2.99,1.21,5.98,2.42,3.56
SALE03623,2023-11-24,S003,Northgate,P003,Smartwatch,Electronics,8,199.99,91.0,1599.92,728.0,871.92
SALE03624,2023-05-22,S001,Downtown,P013,Protein Bar,Food,7,2.99,1.21,20.93,8.47,12.46
SALE03625,2023-12-21,S004,Eastpark,P014,Coffee Beans,Food,6,14.99,6.59,89.94,39.54,50.4
SALE03626,2023-05-12,S002,Westside,P003,Smartwatch,Electronics,3,199.99,91.0,599.97,273.0,326.97
SALE03627,2023-02-07,S004,Eastpark,P016,Granola,Food,5,6.99,3.56,34.95,17.8,17.15
SALE03628,2023-02-01,S001,Downtown,P015,Olive Oil,Food,7,9.99,5.29,69.93,37.03,32.9
SALE03629,2023-07-18,S002,Westside,P002,Headphones,Electronics,6,79.99,32.4,479.94,194.4,285.54
SALE03630,2023-01-31,S002,Westside,P012,Lamp,Home,5,34.99,17.53,174.95,87.65,87.3
SALE03631,2023-05-16,S003,Northgate,P003,Smartwatch,Electronics,3,199.99,91.0,599.97,273.0,326.97
SALE03632,2023-08-14,S001,Downtown,P012,Lamp,Home,2,34.99,17.53,69.98,35.06,34.92
SALE03633,2023-09-09,S001,Downtown,P013,Protein Bar,Food,4,2.99,1.21,11.96,4.84,7.12
SALE03634,2023-11-09,S001,Downtown,P001,Laptop,Electronics,7,899.99,475.09,6299.93,3325.63,2974.3
SALE03635,2023-04-02,S002,Westside,P005,T-Shirt,Clothing,8,19.99,10.94,159.92,87.52,72.4
SALE03636,2023-02-25,S004,Eastpark,P004,Tablet,Electronics,3,449.99,200.08,1349.97,600.24,749.73
SALE03637,2023-10-04,S005,Southmall,P015,Olive Oil,Food,7,9.99,5.29,69.93,37.03,32.9
SALE03638,2023-04-22,S005,Southmall,P010,Blender,Home,10,39.99,16.23,399.9,162.3,237.6
SALE03639,2023-11-26,S002,Westside,P014,Coffee Beans,Food,2,14.99,6.59,29.98,13.18,16.8
SALE03640,2023-08-15,S004,Eastpark,P016,Granola,Food,5,6.99,3.56,34.95,17.8,17.15
SALE03641,2023-02-22,S001,Downtown,P012,Lamp,Home,1,34.99,17.53,34.99,17.53,17.46
SALE03642,2023-02-07,S004,Eastpark,P005,T-Shirt,Clothing,2,19.99,10.94,39.98,21.88,18.1
SALE03643,2023-10-20,S003,Northgate,P016,Granola,Food,5,6.99,3.56,34.95,17.8,17.15
SALE03644,2023-08-17,S001,Downtown,P010,Blender,Home,1,39.99,16.23,39.99,16.23,23.76
SALE03645,2023-09-12,S005,Southmall,P009,Coffee Maker,Home,3,59.99,29.06,179.97,87.18,92.79
SALE03646,2023-12-01,S003,Northgate,P009,Coffee Maker,Home,1,59.99,29.06,59.99,29.06,30.93
SALE03647,2023-01-20,S001,Downtown,P012,Lamp,Home,7,34.99,17.53,244.93,122.71,122.22
SALE03648,2023-05-17,S001,Downtown,P006,Jeans,Clothing,3,49.99,26.76,149.97,80.28,69.69
SALE03649,2023-12-25,S005,Southmall,P015,Olive Oil,Food,6,9.99,5.29,59.94,31.74,28.2
SALE03650,2023-07-20,S004,Eastpark,P001,Laptop,Electronics,10,899.99,475.09,8999.9,4750.9,4249.0
SALE03651,2023-01-02,S002,Westside,P014,Coffee Beans,Food,9,14.99,6.59,134.91,59.31,75.6
SALE03652,2023-12-29,S004,Eastpark,P010,Blender,Home,8,39.99,16.23,319.92,129.84,190.08
SALE03653,2023-09-02,S003,Northgate,P009,Coffee Maker,Home,7,59.99,29.06,419.93,203.42,216.51
SALE03654,2023-07-26,S002,Westside,P012,Lamp,Home,2,34.99,17.53,69.98,35.06,34.92
SALE03655,2023-10-04,S001,Downtown,P007,Jacket,Clothing,4,89.99,52.05,359.96,208.2,151.76
SALE03656,2023-01-02,S004,Eastpark,P010,Blender,Home,7,39.99,16.23,279.93,113.61,166.32
SALE03657,2023-12-19,S002,Westside,P015,Olive Oil,Food,8,9.99,5.29,79.92,42.32,37.6
SALE03658,2023-03-04,S004,Eastpark,P006,Jeans,Clothing,10,49.99,26.76,499.9,267.6,232.3
SALE03659,2023-10-02,S001,Downtown,P011,Vacuum,Home,6,129.99,57.68,779.94,346.08,433.86
SALE03660,2023-06-20,S001,Downtown,P004,Tablet,Electronics,5,449.99,200.08,2249.95,1000.4,1249.55
SALE03661,2023-07-25,S004,Eastpark,P001,Laptop,Electronics,1,899.99,475.09,899.99,475.09,424.9
SALE03662,2023-11-20,S002,Westside,P008,Sneakers,Clothing,2,69.99,29.21,139.98,58.42,81.56
SALE03663,2023-07-07,S001,Downtown,P003,Smartwatch,Electronics,9,199.99,91.0,1799.91,819.0,980.91
SALE03664,2023-06-24,S005,Southmall,P003,Smartwatch,Electronics,2,199.99,91.0,399.98,182.0,217.98
SALE03665,2023-08-24,S004,Eastpark,P013,Protein Bar,Food,5,2.99,1.21,14.95,6.05,8.9
SALE03666,2023-11-28,S001,Downtown,P009,Coffee Maker,Home,4,59.99,29.06,239.96,116.24,123.72
SALE03667,2023-04-01,S002,Westside,P011,Vacuum,Home,9,129.99,57.68,1169.91,519.12,650.79
SALE03668,2023-01-21,S003,Northgate,P005,T-Shirt,Clothing,7,19.99,10.94,139.93,76.58,63.35
SALE03669,2023-12-05,S005,Southmall,P012,Lamp,Home,4,34.99,17.53,139.96,70.12,69.84
SALE03670,2023-06-03,S003,Northgate,P011,Vacuum,Home,7,129.99,57.68,909.93,403.76,506.17
SALE03671,2023-02-24,S005,Southmall,P012,Lamp,Home,6,34.99,17.53,209.94,105.18,104.76
SALE03672,2023-09-07,S002,Westside,P010,Blender,Home,2,39.99,16.23,79.98,32.46,47.52
SALE03673,2023-11-20,S002,Westside,P016,Granola,Food,8,6.99,3.56,55.92,28.48,27.44
SALE03674,2023-04-08,S002,Westside,P001,Laptop,Electronics,3,899.99,475.09,2699.97,1425.27,1274.7
SALE03675,2023-01-19,S005,Southmall,P009,Coffee Maker,Home,4,59.99,29.06,239.96,116.24,123.72
SALE03676,2023-01-13,S004,Eastpark,P012,Lamp,Home,10,34.99,17.53,349.9,175.3,174.6
SALE03677,2023-05-03,S005,Southmall,P004,Tablet,Electronics,8,449.99,200.08,3599.92,1600.64,1999.28
SALE03678,2023-07-19,S004,Eastpark,P003,Smartwatch,Electronics,2,199.99,91.0,399.98,182.0,217.98
SALE03679,2023-10-04,S004,Eastpark,P008,Sneakers,Clothing,5,69.99,29.21,349.95,146.05,203.9
SALE03680,2023-09-13,S005,Southmall,P004,Tablet,Electronics,9,449.99,200.08,4049.91,1800.72,2249.19
SALE03681,2023-08-19,S004,Eastpark,P008,Sneakers,Clothing,1,69.99,29.21,69.99,29.21,40.78
SALE03682,2023-01-19,S003,Northgate,P012,Lamp,Home,6,34.99,17.53,209.94,105.18,104.76
SALE03683,2023-01-29,S004,Eastpark,P010,Blender,Home,6,39.99,16.23,239.94,97.38,142.56
SALE03684,2023-01-22,S002,Westside,P009,Coffee Maker,Home,7,59.99,29.06,419.93,203.42,216.51
SALE03685,2023-03-02,S003,Northgate,P001,Laptop,Electronics,4,899.99,475.09,3599.96,1900.36,1699.6
SALE03686,2023-12-01,S003,Northgate,P001,Laptop,Electronics,9,899.99,475.09,8099.91,4275.81,3824.1
SALE03687,2023-08-23,S005,Southmall,P001,Laptop,Electronics,9,899.99,475.09,8099.91,4275.81,3824.1
SALE03688,2023-03-18,S005,Southmall,P012,Lamp,Home,10,34.99,17.53,349.9,175.3,174.6
SALE03689,2023-04-30,S004,Eastpark,P012,Lamp,Home,2,34.99,17.53,69.98,35.06,34.92
SALE03690,2023-01-19,S003,Northgate,P009,Coffee Maker,Home,3,59.99,29.06,179.97,87.18,92.79
SALE03691,2023-09-08,S005,Southmall,P014,Coffee Beans,Food,1,14.99,6.59,14.99,6.59,8.4
SALE03692,2023-08-30,S005,Southmall,P003,Smartwatch,Electronics,10,199.99,91.0,1999.9,910.0,1089.9
SALE03693,2023-01-24,S005,Southmall,P016,Granola,Food,4,6.99,3.56,27.96,14.24,13.72
SALE03694,2023-12-26,S005,Southmall,P005,T-Shirt,Clothing,3,19.99,10.94,59.97,32.82,27.15
SALE03695,2023-01-08,S002,Westside,P001,Laptop,Electronics,3,899.99,475.09,2699.97,1425.27,1274.7
SALE03696,2023-11-20,S004,Eastpark,P011,Vacuum,Home,1,129.99,57.68,129.99,57.68,72.31
SALE03697,2023-06-07,S001,Downtown,P010,Blender,Home,2,39.99,16.23,79.98,32.46,47.52
SALE03698,2023-08-22,S005,Southmall,P008,Sneakers,Clothing,10,69.99,29.21,699.9,292.1,407.8
SALE03699,2023-03-29,S001,Downtown,P008,Sneakers,Clothing,10,69.99,29.21,699.9,292.1,407.8
SALE03700,2023-02-02,S004,Eastpark,P008,Sneakers,Clothing,2,69.99,29.21,139.98,58.42,81.56
SALE03701,2023-02-28,S003,Northgate,P015,Olive Oil,Food,8,9.99,5.29,79.92,42.32,37.6
SALE03702,2023-11-01,S001,Downtown,P015,Olive Oil,Food,10,9.99,5.29,99.9,52.9,47.0
SALE03703,2023-04-23,S003,Northgate,P003,Smartwatch,Electronics,2,199.99,91.0,399.98,182.0,217.98
SALE03704,2023-04-14,S002,Westside,P007,Jacket,Clothing,7,89.99,52.05,629.93,364.35,265.58
SALE03705,2023-06-22,S003,Northgate,P013,Protein Bar,Food,7,2.99,1.21,20.93,8.47,12.46
SALE03706,2023-06-16,S004,Eastpark,P004,Tablet,Electronics,2,449.99,200.08,899.98,400.16,499.82
SALE03707,2023-12-17,S004,Eastpark,P012,Lamp,Home,10,34.99,17.53,349.9,175.3,174.6
SALE03708,2023-10-07,S001,Downtown,P004,Tablet,Electronics,3,449.99,200.08,1349.97,600.24,749.73
SALE03709,2023-06-14,S005,Southmall,P002,Headphones,Electronics,4,79.99,32.4,319.96,129.6,190.36
SALE03710,2023-01-24,S005,Southmall,P009,Coffee Maker,Home,10,59.99,29.06,599.9,290.6,309.3
SALE03711,2023-03-30,S001,Downtown,P012,Lamp,Home,6,34.99,17.53,209.94,105.18,104.76
SALE03712,2023-02-02,S002,Westside,P008,Sneakers,Clothing,2,69.99,29.21,139.98,58.42,81.56
SALE03713,2023-05-21,S002,Westside,P007,Jacket,Clothing,3,89.99,52.05,269.97,156.15,113.82
SALE03714,2023-08-01,S002,Westside,P002,Headphones,Electronics,3,79.99,32.4,239.97,97.2,142.77
SALE03715,2023-12-23,S002,Westside,P012,Lamp,Home,6,34.99,17.53,209.94,105.18,104.76
SALE03716,2023-10-11,S001,Downtown,P004,Tablet,Electronics,3,449.99,200.08,1349.97,600.24,749.73
SALE03717,2023-08-13,S005,Southmall,P006,Jeans,Clothing,4,49.99,26.76,199.96,107.04,92.92
SALE03718,2023-10-25,S004,Eastpark,P007,Jacket,Clothing,1,89.99,52.05,89.99,52.05,37.94
SALE03719,2023-03-10,S003,Northgate,P015,Olive Oil,Food,2,9.99,5.29,19.98,10.58,9.4
SALE03720,2023-11-20,S002,Westside,P001,Laptop,Electronics,10,899.99,475.09,8999.9,4750.9,4249.0
SALE03721,2023-07-12,S004,Eastpark,P016,Granola,Food,3,6.99,3.56,20.97,10.68,10.29
SALE03722,2023-01-09,S001,Downtown,P004,Tablet,Electronics,8,449.99,200.08,3599.92,1600.64,1999.28
SALE03723,2023-02-11,S002,Westside,P011,Vacuum,Home,1,129.99,57.68,129.99,57.68,72.31
SALE03724,2023-01-04,S003,Northgate,P006,Jeans,Clothing,3,49.99,26.76,149.97,80.28,69.69
SALE03725,2023-02-15,S005,Southmall,P001,Laptop,Electronics,10,899.99,475.09,8999.9,4750.9,4249.0
SALE03726,2023-05-26,S004,Eastpark,P005,T-Shirt,Clothing,7,19.99,10.94,139.93,76.58,63.35
SALE03727,2023-12-22,S001,Downtown,P012,Lamp,Home,8,34.99,17.53,279.92,140.24,139.68
SALE03728,2023-12-21,S005,Southmall,P014,Coffee Beans,Food,3,14.99,6.59,44.97,19.77,25.2
SALE03729,2023-04-16,S005,Southmall,P008,Sneakers,Clothing,3,69.99,29.21,209.97,87.63,122.34
SALE03730,2023-11-24,S001,Downtown,P008,Sneakers,Clothing,5,69.99,29.21,349.95,146.05,203.9
SALE03731,2023-09-25,S002,Westside,P010,Blender,Home,8,39.99,16.23,319.92,129.84,190.08
SALE03732,2023-07-30,S004,Eastpark,P014,Coffee Beans,Food,4,14.99,6.59,59.96,26.36,33.6
SALE03733,2023-03-31,S002,Westside,P007,Jacket,Clothing,10,89.99,52.05,899.9,520.5,379.4
SALE03734,2023-12-21,S001,Downtown,P013,Protein Bar,Food,1,2.99,1.21,2.99,1.21,1.78
SALE03735,2023-11-02,S003,Northgate,P009,Coffee Maker,Home,3,59.99,29.06,179.97,87.18,92.79
SALE03736,2023-09-13,S002,Westside,P005,T-Shirt,Clothing,10,19.99,10.94,199.9,109.4,90.5
SALE03737,2023-02-15,S003,Northgate,P001,Laptop,Electronics,5,899.99,475.09,4499.95,2375.45,2124.5
SALE03738,2023-06-28,S004,Eastpark,P002,Headphones,Electronics,7,79.99,32.4,559.93,226.8,333.13
SALE03739,2023-01-03,S002,Westside,P011,Vacuum,Home,9,129.99,57.68,1169.91,519.12,650.79
SALE03740,2023-05-01,S004,Eastpark,P009,Coffee Maker,Home,4,59.99,29.06,239.96,116.24,123.72
SALE03741,2023-03-02,S003,Northgate,P015,Olive Oil,Food,9,9.99,5.29,89.91,47.61,42.3
SALE03742,2023-02-18,S004,Eastpark,P007,Jacket,Clothing,10,89.99,52.05,899.9,520.5,379.4
SALE03743,2023-07-05,S001,Downtown,P014,Coffee Beans,Food,9,14.99,6.59,134.91,59.31,75.6
SALE03744,2023-09-17,S002,Westside,P001,Laptop,Electronics,4,899.99,475.09,3599.96,1900.36,1699.6
SALE03745,2023-08-26,S003,Northgate,P002,Headphones,Electronics,4,79.99,32.4,319.96,129.6,190.36
SALE03746,2023-05-22,S001,Downtown,P015,Olive Oil,Food,1,9.99,5.29,9.99,5.29,4.7
SALE03747,2023-04-10,S001,Downtown,P005,T-Shirt,Clothing,2,19.99,10.94,39.98,21.88,18.1
SALE03748,2023-03-18,S003,Northgate,P012,Lamp,Home,8,34.99,17.53,279.92,140.24,139.68
SALE03749,2023-09-12,S003,Northgate,P002,Headphones,Electronics,3,79.99,32.4,239.97,97.2,142.77
SALE03750,2023-03-23,S004,Eastpark,P014,Coffee Beans,Food,1,14.99,6.59,14.99,6.59,8.4
SALE03751,2023-01-28,S002,Westside,P001,Laptop,Electronics,6,899.99,475.09,5399.94,2850.54,2549.4
SALE03752,2023-05-26,S004,Eastpark,P002,Headphones,Electronics,4,79.99,32.4,319.96,129.6,190.36
SALE03753,2023-08-11,S001,Downtown,P003,Smartwatch,Electronics,5,199.99,91.0,999.95,455.0,544.95
SALE03754,2023-06-21,S003,Northgate,P001,Laptop,Electronics,10,899.99,475.09,8999.9,4750.9,4249.0
SALE03755,2023-08-21,S005,Southmall,P012,Lamp,Home,1,34.99,17.53,34.99,17.53,17.46
SALE03756,2023-02-23,S003,Northgate,P013,Protein Bar,Food,1,2.99,1.21,2.99,1.21,1.78
SALE03757,2023-10-03,S001,Downtown,P010,Blender,Home,3,39.99,16.23,119.97,48.69,71.28
SALE03758,2023-03-22,S001,Downtown,P012,Lamp,Home,1,34.99,17.53,34.99,17.53,17.46
SALE03759,2023-09-06,S004,Eastpark,P007,Jacket,Clothing,9,89.99,52.05,809.91,468.45,341.46
SALE03760,2023-03-01,S001,Downtown,P001,Laptop,Electronics,2,899.99,475.09,1799.98,950.18,849.8
SALE03761,2023-05-01,S005,Southmall,P006,Jeans,Clothing,8,49.99,26.76,399.92,214.08,185.84
SALE03762,2023-10-31,S004,Eastpark,P002,Headphones,Electronics,10,79.99,32.4,799.9,324.0,475.9
SALE03763,2023-06-16,S004,Eastpark,P010,Blender,Home,7,39.99,16.23,279.93,113.61,166.32
SALE03764,2023-04-12,S002,Westside,P012,Lamp,Home,6,34.99,17.53,209.94,105.18,104.76
SALE03765,2023-04-28,S004,Eastpark,P012,Lamp,Home,2,34.99,17.53,69.98,35.06,34.92
SALE03766,2023-06-16,S005,Southmall,P015,Olive Oil,Food,4,9.99,5.29,39.96,21.16,18.8
SALE03767,2023-02-20,S004,Eastpark,P011,Vacuum,Home,4,129.99,57.68,519.96,230.72,289.24
SALE03768,2023-07-31,S002,Westside,P002,Headphones,Electronics,4,79.99,32.4,319.96,129.6,190.36
